Story;Beam;Load;Loc;P;V2;V3;T;M2;M3
STORY9;B1314;U03B;0.78;-0.19;-0.54;0;0;0;-0.282
STORY9;B1314;U03B;0.876;-0.19;-0.42;0;0;0;-0.236
STORY9;B1314;U03B;0.972;-0.19;-0.32;0;0;0;-0.201
STORY9;B1314;U03B;1.068;-0.19;-0.24;0;0;0;-0.174
STORY9;B1314;U03B;1.164;-0.19;-0.17;0;0;0.001;-0.154
STORY9;B1314;U03B;1.26;-0.19;-0.13;0;0;0.001;-0.14
STORY9;B1314;U04B;0.3;-0.23;-1.38;0;0;-0.001;-0.795
STORY9;B1314;U04B;0.396;-0.23;-1.27;0;0;-0.001;-0.668
STORY9;B1314;U04B;0.492;-0.23;-1.13;0;0;-0.001;-0.553
STORY9;B1314;U04B;0.588;-0.23;-0.98;0;0;0;-0.451
STORY9;B1314;U04B;0.684;-0.23;-0.81;0;0;0;-0.365
STORY9;B1314;U04B;0.78;-0.23;-0.65;0;0;0;-0.295
STORY9;B1314;U04B;0.876;-0.23;-0.52;0;0;0;-0.239
STORY9;B1314;U04B;0.972;-0.23;-0.41;0;0;0;-0.194
STORY9;B1314;U04B;1.068;-0.23;-0.33;0;0;0;-0.159
STORY9;B1314;U04B;1.164;-0.23;-0.26;0;0;0.001;-0.131
STORY9;B1314;U04B;1.26;-0.23;-0.21;0;0;0.001;-0.108
STORY9;B1314;U07B;0.3;-0.12;-0.79;0;0;-0.001;-0.468
STORY9;B1314;U07B;0.396;-0.12;-0.72;0;0;-0.001;-0.395
STORY9;B1314;U07B;0.492;-0.12;-0.64;0;0;0;-0.33
STORY9;B1314;U07B;0.588;-0.12;-0.55;0;0;0;-0.273
STORY9;B1314;U07B;0.684;-0.12;-0.44;0;0;0;-0.226
STORY9;B1314;U07B;0.78;-0.12;-0.35;0;0;0;-0.187
STORY9;B1314;U07B;0.876;-0.12;-0.27;0;0;0;-0.158
STORY9;B1314;U07B;0.972;-0.12;-0.2;0;0;0;-0.135
STORY9;B1314;U07B;1.068;-0.12;-0.15;0;0;0;-0.118
STORY9;B1314;U07B;1.164;-0.12;-0.1;0;0;0;-0.106
STORY9;B1314;U07B;1.26;-0.12;-0.07;0;0;0;-0.097
STORY9;B1315;U01;0;-0.23;-1.15;0;0;-0.001;-0.151
STORY9;B1315;U01;0.13;-0.23;-1.08;0;0;-0.001;-0.006
STORY9;B1315;U01;0.26;-0.23;-0.97;0;0;-0.001;0.127
STORY9;B1315;U01;0.39;-0.23;-0.83;0;0;0;0.244
STORY9;B1315;U01;0.52;-0.23;-0.66;0;0;0;0.341
STORY9;B1315;U01;0.65;-0.23;-0.45;0;0;0;0.413
STORY9;B1315;U01;0.78;-0.23;-0.25;0;0;0;0.459
STORY9;B1315;U01;0.91;-0.23;-0.07;0;0;0;0.479
STORY9;B1315;U01;1.04;-0.23;0.07;0;0;0;0.48
STORY9;B1315;U01;1.17;-0.23;0.17;0;0;0.001;0.464
STORY9;B1315;U01;1.3;-0.23;0.24;0;0;0.001;0.437
STORY9;B1315;U02;0;-0.33;-1.3;0;0;-0.001;-0.094
STORY9;B1315;U02;0.13;-0.33;-1.23;0;0;-0.001;0.071
STORY9;B1315;U02;0.26;-0.33;-1.12;0;0;-0.001;0.224
STORY9;B1315;U02;0.39;-0.33;-0.96;0;0;0;0.359
STORY9;B1315;U02;0.52;-0.33;-0.75;0;0;0;0.471
STORY9;B1315;U02;0.65;-0.33;-0.51;0;0;0;0.554
STORY9;B1315;U02;0.78;-0.33;-0.27;0;0;0;0.604
STORY9;B1315;U02;0.91;-0.33;-0.07;0;0;0;0.626
STORY9;B1315;U02;1.04;-0.33;0.09;0;0;0;0.623
STORY9;B1315;U02;1.17;-0.33;0.2;0;0;0.001;0.604
STORY9;B1315;U02;1.3;-0.33;0.27;0;0;0.001;0.572
STORY9;B1315;U03;0;-0.23;-1.1;0;0;-0.001;-0.14
STORY9;B1315;U03;0.13;-0.23;-1.04;0;0;-0.001;0
STORY9;B1315;U03;0.26;-0.23;-0.94;0;0;-0.001;0.129
STORY9;B1315;U03;0.39;-0.23;-0.81;0;0;0;0.243
STORY9;B1315;U03;0.52;-0.23;-0.64;0;0;0;0.337
STORY9;B1315;U03;0.65;-0.23;-0.44;0;0;0;0.407
STORY9;B1315;U03;0.78;-0.23;-0.24;0;0;0;0.451
STORY9;B1315;U03;0.91;-0.23;-0.07;0;0;0;0.471
STORY9;B1315;U03;1.04;-0.23;0.06;0;0;0;0.471
STORY9;B1315;U03;1.17;-0.23;0.16;0;0;0.001;0.457
STORY9;B1315;U03;1.3;-0.23;0.22;0;0;0.001;0.432
STORY9;B1315;U04;0;-0.29;-1.19;0;0;-0.001;-0.108
STORY9;B1315;U04;0.13;-0.29;-1.13;0;0;-0.001;0.043
STORY9;B1315;U04;0.26;-0.29;-1.02;0;0;0;0.183
STORY9;B1315;U04;0.39;-0.29;-0.88;0;0;0;0.307
STORY9;B1315;U04;0.52;-0.29;-0.69;0;0;0;0.409
STORY9;B1315;U04;0.65;-0.29;-0.47;0;0;0;0.485
STORY9;B1315;U04;0.78;-0.29;-0.25;0;0;0;0.532
STORY9;B1315;U04;0.91;-0.29;-0.07;0;0;0;0.552
STORY9;B1315;U04;1.04;-0.29;0.08;0;0;0;0.551
STORY9;B1315;U04;1.17;-0.29;0.18;0;0;0.001;0.533
STORY9;B1315;U04;1.3;-0.29;0.25;0;0;0.001;0.505
STORY9;B1315;U07;0;-0.15;-0.74;0;0;-0.001;-0.097
STORY9;B1315;U07;0.13;-0.15;-0.69;0;0;0;-0.004
STORY9;B1315;U07;0.26;-0.15;-0.62;0;0;0;0.082
STORY9;B1315;U07;0.39;-0.15;-0.53;0;0;0;0.157
STORY9;B1315;U07;0.52;-0.15;-0.42;0;0;0;0.219
STORY9;B1315;U07;0.65;-0.15;-0.29;0;0;0;0.266
STORY9;B1315;U07;0.78;-0.15;-0.16;0;0;0;0.295
STORY9;B1315;U07;0.91;-0.15;-0.05;0;0;0;0.308
STORY9;B1315;U07;1.04;-0.15;0.04;0;0;0;0.308
STORY9;B1315;U07;1.17;-0.15;0.11;0;0;0;0.298
STORY9;B1315;U07;1.3;-0.15;0.16;0;0;0;0.281
STORY9;B1315;U01B;0;-0.23;-1.15;0;0;-0.001;-0.151
STORY9;B1315;U01B;0.13;-0.23;-1.08;0;0;-0.001;-0.006
STORY9;B1315;U01B;0.26;-0.23;-0.97;0;0;-0.001;0.127
STORY9;B1315;U01B;0.39;-0.23;-0.83;0;0;0;0.244
STORY9;B1315;U01B;0.52;-0.23;-0.66;0;0;0;0.341
STORY9;B1315;U01B;0.65;-0.23;-0.45;0;0;0;0.413
STORY9;B1315;U01B;0.78;-0.23;-0.25;0;0;0;0.459
STORY9;B1315;U01B;0.91;-0.23;-0.07;0;0;0;0.479
STORY9;B1315;U01B;1.04;-0.23;0.07;0;0;0;0.48
STORY9;B1315;U01B;1.17;-0.23;0.17;0;0;0.001;0.464
STORY9;B1315;U01B;1.3;-0.23;0.24;0;0;0.001;0.437
STORY9;B1315;U02B;0;-0.33;-1.3;0;0;-0.001;-0.094
STORY9;B1315;U02B;0.13;-0.33;-1.23;0;0;-0.001;0.071
STORY9;B1315;U02B;0.26;-0.33;-1.12;0;0;-0.001;0.224
STORY9;B1315;U02B;0.39;-0.33;-0.96;0;0;0;0.359
STORY9;B1315;U02B;0.52;-0.33;-0.75;0;0;0;0.471
STORY9;B1315;U02B;0.65;-0.33;-0.51;0;0;0;0.554
STORY9;B1315;U02B;0.78;-0.33;-0.27;0;0;0;0.604
STORY9;B1315;U02B;0.91;-0.33;-0.07;0;0;0;0.626
STORY9;B1315;U02B;1.04;-0.33;0.09;0;0;0;0.623
STORY9;B1315;U02B;1.17;-0.33;0.2;0;0;0.001;0.604
STORY9;B1315;U02B;1.3;-0.33;0.27;0;0;0.001;0.572
STORY9;B1315;U03B;0;-0.23;-1.1;0;0;-0.001;-0.14
STORY9;B1315;U03B;0.13;-0.23;-1.04;0;0;-0.001;0
STORY9;B1315;U03B;0.26;-0.23;-0.94;0;0;-0.001;0.129
STORY9;B1315;U03B;0.39;-0.23;-0.81;0;0;0;0.243
STORY9;B1315;U03B;0.52;-0.23;-0.64;0;0;0;0.337
STORY9;B1315;U03B;0.65;-0.23;-0.44;0;0;0;0.407
STORY9;B1315;U03B;0.78;-0.23;-0.24;0;0;0;0.451
STORY9;B1315;U03B;0.91;-0.23;-0.07;0;0;0;0.471
STORY9;B1315;U03B;1.04;-0.23;0.06;0;0;0;0.471
STORY9;B1315;U03B;1.17;-0.23;0.16;0;0;0.001;0.457
STORY9;B1315;U03B;1.3;-0.23;0.22;0;0;0.001;0.432
STORY9;B1315;U04B;0;-0.29;-1.19;0;0;-0.001;-0.108
STORY9;B1315;U04B;0.13;-0.29;-1.13;0;0;-0.001;0.043
STORY9;B1315;U04B;0.26;-0.29;-1.02;0;0;0;0.183
STORY9;B1315;U04B;0.39;-0.29;-0.88;0;0;0;0.307
STORY9;B1315;U04B;0.52;-0.29;-0.69;0;0;0;0.409
STORY9;B1315;U04B;0.65;-0.29;-0.47;0;0;0;0.485
STORY9;B1315;U04B;0.78;-0.29;-0.25;0;0;0;0.532
STORY9;B1315;U04B;0.91;-0.29;-0.07;0;0;0;0.552
STORY9;B1315;U04B;1.04;-0.29;0.08;0;0;0;0.551
STORY9;B1315;U04B;1.17;-0.29;0.18;0;0;0.001;0.533
STORY9;B1315;U04B;1.3;-0.29;0.25;0;0;0.001;0.505
STORY9;B1315;U07B;0;-0.15;-0.74;0;0;-0.001;-0.097
STORY9;B1315;U07B;0.13;-0.15;-0.69;0;0;0;-0.004
STORY9;B1315;U07B;0.26;-0.15;-0.62;0;0;0;0.082
STORY9;B1315;U07B;0.39;-0.15;-0.53;0;0;0;0.157
STORY9;B1315;U07B;0.52;-0.15;-0.42;0;0;0;0.219
STORY9;B1315;U07B;0.65;-0.15;-0.29;0;0;0;0.266
STORY9;B1315;U07B;0.78;-0.15;-0.16;0;0;0;0.295
STORY9;B1315;U07B;0.91;-0.15;-0.05;0;0;0;0.308
STORY9;B1315;U07B;1.04;-0.15;0.04;0;0;0;0.308
STORY9;B1315;U07B;1.17;-0.15;0.11;0;0;0;0.298
STORY9;B1315;U07B;1.3;-0.15;0.16;0;0;0;0.281
STORY9;B1316;U01;0;-0.24;-0.71;0;0;-0.001;0.437
STORY9;B1316;U01;0.13;-0.24;-0.64;0;0;-0.001;0.525
STORY9;B1316;U01;0.26;-0.24;-0.53;0;0;-0.001;0.602
STORY9;B1316;U01;0.39;-0.24;-0.4;0;0;0;0.663
STORY9;B1316;U01;0.52;-0.24;-0.22;0;0;0;0.703
STORY9;B1316;U01;0.65;-0.24;-0.03;0;0;0;0.719
STORY9;B1316;U01;0.78;-0.24;0.17;0;0;0;0.71
STORY9;B1316;U01;0.91;-0.24;0.34;0;0;0;0.677
STORY9;B1316;U01;1.04;-0.24;0.48;0;0;0;0.623
STORY9;B1316;U01;1.17;-0.24;0.59;0;0;0.001;0.553
STORY9;B1316;U01;1.3;-0.24;0.66;0;0;0.001;0.471
STORY9;B1316;U02;0;-0.34;-0.8;0;0;-0.001;0.573
STORY9;B1316;U02;0.13;-0.34;-0.73;0;0;-0.001;0.673
STORY9;B1316;U02;0.26;-0.34;-0.62;0;0;-0.001;0.761
STORY9;B1316;U02;0.39;-0.34;-0.46;0;0;-0.001;0.831
STORY9;B1316;U02;0.52;-0.34;-0.26;0;0;0;0.878
STORY9;B1316;U02;0.65;-0.34;-0.02;0;0;0;0.897
STORY9;B1316;U02;0.78;-0.34;0.21;0;0;0;0.884
STORY9;B1316;U02;0.91;-0.34;0.41;0;0;0;0.843
STORY9;B1316;U02;1.04;-0.34;0.57;0;0;0;0.778
STORY9;B1316;U02;1.17;-0.34;0.69;0;0;0.001;0.696
STORY9;B1316;U02;1.3;-0.34;0.75;0;0;0.001;0.602
STORY9;B1316;U03;0;-0.24;-0.68;0;0;-0.001;0.432
STORY9;B1316;U03;0.13;-0.24;-0.62;0;0;-0.001;0.517
STORY9;B1316;U03;0.26;-0.24;-0.52;0;0;-0.001;0.591
STORY9;B1316;U03;0.39;-0.24;-0.39;0;0;0;0.65
STORY9;B1316;U03;0.52;-0.24;-0.22;0;0;0;0.69
STORY9;B1316;U03;0.65;-0.24;-0.03;0;0;0;0.706
STORY9;B1316;U03;0.78;-0.24;0.16;0;0;0;0.697
STORY9;B1316;U03;0.91;-0.24;0.33;0;0;0;0.664
STORY9;B1316;U03;1.04;-0.24;0.46;0;0;0;0.612
STORY9;B1316;U03;1.17;-0.24;0.56;0;0;0.001;0.545
STORY9;B1316;U03;1.3;-0.24;0.63;0;0;0.001;0.468
STORY9;B1316;U04;0;-0.3;-0.74;0;0;-0.001;0.505
STORY9;B1316;U04;0.13;-0.3;-0.67;0;0;-0.001;0.597
STORY9;B1316;U04;0.26;-0.3;-0.56;0;0;-0.001;0.678
STORY9;B1316;U04;0.39;-0.3;-0.42;0;0;0;0.742
STORY9;B1316;U04;0.52;-0.3;-0.23;0;0;0;0.785
STORY9;B1316;U04;0.65;-0.3;-0.02;0;0;0;0.802
STORY9;B1316;U04;0.78;-0.3;0.19;0;0;0;0.791
STORY9;B1316;U04;0.91;-0.3;0.37;0;0;0;0.754
STORY9;B1316;U04;1.04;-0.3;0.52;0;0;0;0.696
STORY9;B1316;U04;1.17;-0.3;0.62;0;0;0.001;0.621
STORY9;B1316;U04;1.3;-0.3;0.69;0;0;0.001;0.535
STORY9;B1316;U07;0;-0.16;-0.46;0;0;-0.001;0.281
STORY9;B1316;U07;0.13;-0.16;-0.41;0;0;-0.001;0.338
STORY9;B1316;U07;0.26;-0.16;-0.34;0;0;0;0.387
STORY9;B1316;U07;0.39;-0.16;-0.25;0;0;0;0.426
STORY9;B1316;U07;0.52;-0.16;-0.14;0;0;0;0.452
STORY9;B1316;U07;0.65;-0.16;-0.02;0;0;0;0.462
STORY9;B1316;U07;0.78;-0.16;0.11;0;0;0;0.456
STORY9;B1316;U07;0.91;-0.16;0.22;0;0;0;0.435
STORY9;B1316;U07;1.04;-0.16;0.31;0;0;0;0.4
STORY9;B1316;U07;1.17;-0.16;0.38;0;0;0;0.355
STORY9;B1316;U07;1.3;-0.16;0.42;0;0;0;0.303
STORY9;B1316;U01B;0;-0.24;-0.71;0;0;-0.001;0.437
STORY9;B1316;U01B;0.13;-0.24;-0.64;0;0;-0.001;0.525
STORY9;B1316;U01B;0.26;-0.24;-0.53;0;0;-0.001;0.602
STORY9;B1316;U01B;0.39;-0.24;-0.4;0;0;0;0.663
STORY9;B1316;U01B;0.52;-0.24;-0.22;0;0;0;0.703
STORY9;B1316;U01B;0.65;-0.24;-0.03;0;0;0;0.719
STORY9;B1316;U01B;0.78;-0.24;0.17;0;0;0;0.71
STORY9;B1316;U01B;0.91;-0.24;0.34;0;0;0;0.677
STORY9;B1316;U01B;1.04;-0.24;0.48;0;0;0;0.623
STORY9;B1316;U01B;1.17;-0.24;0.59;0;0;0.001;0.553
STORY9;B1316;U01B;1.3;-0.24;0.66;0;0;0.001;0.471
STORY9;B1316;U02B;0;-0.34;-0.8;0;0;-0.001;0.573
STORY9;B1316;U02B;0.13;-0.34;-0.73;0;0;-0.001;0.673
STORY9;B1316;U02B;0.26;-0.34;-0.62;0;0;-0.001;0.761
STORY9;B1316;U02B;0.39;-0.34;-0.46;0;0;-0.001;0.831
STORY9;B1316;U02B;0.52;-0.34;-0.26;0;0;0;0.878
STORY9;B1316;U02B;0.65;-0.34;-0.02;0;0;0;0.897
STORY9;B1316;U02B;0.78;-0.34;0.21;0;0;0;0.884
STORY9;B1316;U02B;0.91;-0.34;0.41;0;0;0;0.843
STORY9;B1316;U02B;1.04;-0.34;0.57;0;0;0;0.778
STORY9;B1316;U02B;1.17;-0.34;0.69;0;0;0.001;0.696
STORY9;B1316;U02B;1.3;-0.34;0.75;0;0;0.001;0.602
STORY9;B1316;U03B;0;-0.24;-0.68;0;0;-0.001;0.432
STORY9;B1316;U03B;0.13;-0.24;-0.62;0;0;-0.001;0.517
STORY9;B1316;U03B;0.26;-0.24;-0.52;0;0;-0.001;0.591
STORY9;B1316;U03B;0.39;-0.24;-0.39;0;0;0;0.65
STORY9;B1316;U03B;0.52;-0.24;-0.22;0;0;0;0.69
STORY9;B1316;U03B;0.65;-0.24;-0.03;0;0;0;0.706
STORY9;B1316;U03B;0.78;-0.24;0.16;0;0;0;0.697
STORY9;B1316;U03B;0.91;-0.24;0.33;0;0;0;0.664
STORY9;B1316;U03B;1.04;-0.24;0.46;0;0;0;0.612
STORY9;B1316;U03B;1.17;-0.24;0.56;0;0;0.001;0.545
STORY9;B1316;U03B;1.3;-0.24;0.63;0;0;0.001;0.468
STORY9;B1316;U04B;0;-0.3;-0.74;0;0;-0.001;0.505
STORY9;B1316;U04B;0.13;-0.3;-0.67;0;0;-0.001;0.597
STORY9;B1316;U04B;0.26;-0.3;-0.56;0;0;-0.001;0.678
STORY9;B1316;U04B;0.39;-0.3;-0.42;0;0;0;0.742
STORY9;B1316;U04B;0.52;-0.3;-0.23;0;0;0;0.785
STORY9;B1316;U04B;0.65;-0.3;-0.02;0;0;0;0.802
STORY9;B1316;U04B;0.78;-0.3;0.19;0;0;0;0.791
STORY9;B1316;U04B;0.91;-0.3;0.37;0;0;0;0.754
STORY9;B1316;U04B;1.04;-0.3;0.52;0;0;0;0.696
STORY9;B1316;U04B;1.17;-0.3;0.62;0;0;0.001;0.621
STORY9;B1316;U04B;1.3;-0.3;0.69;0;0;0.001;0.535
STORY9;B1316;U07B;0;-0.16;-0.46;0;0;-0.001;0.281
STORY9;B1316;U07B;0.13;-0.16;-0.41;0;0;-0.001;0.338
STORY9;B1316;U07B;0.26;-0.16;-0.34;0;0;0;0.387
STORY9;B1316;U07B;0.39;-0.16;-0.25;0;0;0;0.426
STORY9;B1316;U07B;0.52;-0.16;-0.14;0;0;0;0.452
STORY9;B1316;U07B;0.65;-0.16;-0.02;0;0;0;0.462
STORY9;B1316;U07B;0.78;-0.16;0.11;0;0;0;0.456
STORY9;B1316;U07B;0.91;-0.16;0.22;0;0;0;0.435
STORY9;B1316;U07B;1.04;-0.16;0.31;0;0;0;0.4
STORY9;B1316;U07B;1.17;-0.16;0.38;0;0;0;0.355
STORY9;B1316;U07B;1.3;-0.16;0.42;0;0;0;0.303
STORY9;B1318;U01;0;-0.35;0.43;0;0;-0.002;-0.361
STORY9;B1318;U01;0.11;-0.35;0.45;0;0;-0.002;-0.409
STORY9;B1318;U01;0.22;-0.35;0.47;0;0;-0.001;-0.459
STORY9;B1318;U01;0.33;-0.35;0.51;0;0;-0.001;-0.513
STORY9;B1318;U01;0.44;-0.35;0.55;0;0;-0.001;-0.572
STORY9;B1318;U01;0.55;-0.35;0.61;0;0;0;-0.635
STORY9;B1318;U01;0.66;-0.35;0.66;0;0;0;-0.705
STORY9;B1318;U01;0.77;-0.35;0.72;0;0;0;-0.781
STORY9;B1318;U01;0.88;-0.35;0.77;0;0;0.001;-0.863
STORY9;B1318;U01;0.99;-0.35;0.82;0;0;0.001;-0.951
STORY9;B1318;U01;1.1;-0.35;0.86;0;0;0.001;-1.043
STORY9;B1318;U02;0;-0.46;0.66;0;0;-0.002;-0.442
STORY9;B1318;U02;0.11;-0.46;0.68;0;0;-0.002;-0.516
STORY9;B1318;U02;0.22;-0.46;0.74;0;0;-0.002;-0.594
STORY9;B1318;U02;0.33;-0.46;0.82;0;0;-0.001;-0.679
STORY9;B1318;U02;0.44;-0.46;0.93;0;0;-0.001;-0.775
STORY9;B1318;U02;0.55;-0.46;1.06;0;0;0;-0.885
STORY9;B1318;U02;0.66;-0.46;1.2;0;0;0;-1.009
STORY9;B1318;U02;0.77;-0.46;1.35;0;0;0.001;-1.15
STORY9;B1318;U02;0.88;-0.46;1.48;0;0;0.001;-1.306
STORY9;B1318;U02;0.99;-0.46;1.6;0;0;0.002;-1.475
STORY9;B1318;U02;1.1;-0.46;1.69;0;0;0.002;-1.656
STORY9;B1318;U03;0;-0.35;0.43;0;0;-0.002;-0.345
STORY9;B1318;U03;0.11;-0.35;0.45;0;0;-0.002;-0.393
STORY9;B1318;U03;0.22;-0.35;0.48;0;0;-0.001;-0.444
STORY9;B1318;U03;0.33;-0.35;0.52;0;0;-0.001;-0.498
STORY9;B1318;U03;0.44;-0.35;0.57;0;0;-0.001;-0.558
STORY9;B1318;U03;0.55;-0.35;0.63;0;0;0;-0.624
STORY9;B1318;U03;0.66;-0.35;0.7;0;0;0;-0.697
STORY9;B1318;U03;0.77;-0.35;0.76;0;0;0;-0.777
STORY9;B1318;U03;0.88;-0.35;0.83;0;0;0.001;-0.864
STORY9;B1318;U03;0.99;-0.35;0.88;0;0;0.001;-0.958
STORY9;B1318;U03;1.1;-0.35;0.92;0;0;0.001;-1.058
STORY9;B1318;U04;0;-0.4;0.56;0;0;-0.002;-0.396
STORY9;B1318;U04;0.11;-0.4;0.58;0;0;-0.002;-0.459
STORY9;B1318;U04;0.22;-0.4;0.62;0;0;-0.001;-0.525
STORY9;B1318;U04;0.33;-0.4;0.69;0;0;-0.001;-0.596
STORY9;B1318;U04;0.44;-0.4;0.77;0;0;-0.001;-0.676
STORY9;B1318;U04;0.55;-0.4;0.87;0;0;0;-0.767
STORY9;B1318;U04;0.66;-0.4;0.98;0;0;0;-0.868
STORY9;B1318;U04;0.77;-0.4;1.09;0;0;0.001;-0.982
STORY9;B1318;U04;0.88;-0.4;1.19;0;0;0.001;-1.108
STORY9;B1318;U04;0.99;-0.4;1.28;0;0;0.001;-1.245
STORY9;B1318;U04;1.1;-0.4;1.35;0;0;0.002;-1.39
STORY9;B1318;U07;0;-0.23;0.28;0;0;-0.001;-0.232
STORY9;B1318;U07;0.11;-0.23;0.29;0;0;-0.001;-0.263
STORY9;B1318;U07;0.22;-0.23;0.3;0;0;-0.001;-0.295
STORY9;B1318;U07;0.33;-0.23;0.33;0;0;-0.001;-0.33
STORY9;B1318;U07;0.44;-0.23;0.36;0;0;0;-0.367
STORY9;B1318;U07;0.55;-0.23;0.39;0;0;0;-0.408
STORY9;B1318;U07;0.66;-0.23;0.43;0;0;0;-0.453
STORY9;B1318;U07;0.77;-0.23;0.46;0;0;0;-0.502
STORY9;B1318;U07;0.88;-0.23;0.5;0;0;0;-0.555
STORY9;B1318;U07;0.99;-0.23;0.53;0;0;0.001;-0.611
STORY9;B1318;U07;1.1;-0.23;0.55;0;0;0.001;-0.671
STORY9;B1318;U01B;0;-0.35;0.43;0;0;-0.002;-0.361
STORY9;B1318;U01B;0.11;-0.35;0.45;0;0;-0.002;-0.409
STORY9;B1318;U01B;0.22;-0.35;0.47;0;0;-0.001;-0.459
STORY9;B1318;U01B;0.33;-0.35;0.51;0;0;-0.001;-0.513
STORY9;B1318;U01B;0.44;-0.35;0.55;0;0;-0.001;-0.572
STORY9;B1318;U01B;0.55;-0.35;0.61;0;0;0;-0.635
STORY9;B1318;U01B;0.66;-0.35;0.66;0;0;0;-0.705
STORY9;B1318;U01B;0.77;-0.35;0.72;0;0;0;-0.781
STORY9;B1318;U01B;0.88;-0.35;0.77;0;0;0.001;-0.863
STORY9;B1318;U01B;0.99;-0.35;0.82;0;0;0.001;-0.951
STORY9;B1318;U01B;1.1;-0.35;0.86;0;0;0.001;-1.043
STORY9;B1318;U02B;0;-0.46;0.66;0;0;-0.002;-0.442
STORY9;B1318;U02B;0.11;-0.46;0.68;0;0;-0.002;-0.516
STORY9;B1318;U02B;0.22;-0.46;0.74;0;0;-0.002;-0.594
STORY9;B1318;U02B;0.33;-0.46;0.82;0;0;-0.001;-0.679
STORY9;B1318;U02B;0.44;-0.46;0.93;0;0;-0.001;-0.775
STORY9;B1318;U02B;0.55;-0.46;1.06;0;0;0;-0.885
STORY9;B1318;U02B;0.66;-0.46;1.2;0;0;0;-1.009
STORY9;B1318;U02B;0.77;-0.46;1.35;0;0;0.001;-1.15
STORY9;B1318;U02B;0.88;-0.46;1.48;0;0;0.001;-1.306
STORY9;B1318;U02B;0.99;-0.46;1.6;0;0;0.002;-1.475
STORY9;B1318;U02B;1.1;-0.46;1.69;0;0;0.002;-1.656
STORY9;B1318;U03B;0;-0.35;0.43;0;0;-0.002;-0.345
STORY9;B1318;U03B;0.11;-0.35;0.45;0;0;-0.002;-0.393
STORY9;B1318;U03B;0.22;-0.35;0.48;0;0;-0.001;-0.444
STORY9;B1318;U03B;0.33;-0.35;0.52;0;0;-0.001;-0.498
STORY9;B1318;U03B;0.44;-0.35;0.57;0;0;-0.001;-0.558
STORY9;B1318;U03B;0.55;-0.35;0.63;0;0;0;-0.624
STORY9;B1318;U03B;0.66;-0.35;0.7;0;0;0;-0.697
STORY9;B1318;U03B;0.77;-0.35;0.76;0;0;0;-0.777
STORY9;B1318;U03B;0.88;-0.35;0.83;0;0;0.001;-0.864
STORY9;B1318;U03B;0.99;-0.35;0.88;0;0;0.001;-0.958
STORY9;B1318;U03B;1.1;-0.35;0.92;0;0;0.001;-1.058
STORY9;B1318;U04B;0;-0.4;0.56;0;0;-0.002;-0.396
STORY9;B1318;U04B;0.11;-0.4;0.58;0;0;-0.002;-0.459
STORY9;B1318;U04B;0.22;-0.4;0.62;0;0;-0.001;-0.525
STORY9;B1318;U04B;0.33;-0.4;0.69;0;0;-0.001;-0.596
STORY9;B1318;U04B;0.44;-0.4;0.77;0;0;-0.001;-0.676
STORY9;B1318;U04B;0.55;-0.4;0.87;0;0;0;-0.767
STORY9;B1318;U04B;0.66;-0.4;0.98;0;0;0;-0.868
STORY9;B1318;U04B;0.77;-0.4;1.09;0;0;0.001;-0.982
STORY9;B1318;U04B;0.88;-0.4;1.19;0;0;0.001;-1.108
STORY9;B1318;U04B;0.99;-0.4;1.28;0;0;0.001;-1.245
STORY9;B1318;U04B;1.1;-0.4;1.35;0;0;0.002;-1.39
STORY9;B1318;U07B;0;-0.23;0.28;0;0;-0.001;-0.232
STORY9;B1318;U07B;0.11;-0.23;0.29;0;0;-0.001;-0.263
STORY9;B1318;U07B;0.22;-0.23;0.3;0;0;-0.001;-0.295
STORY9;B1318;U07B;0.33;-0.23;0.33;0;0;-0.001;-0.33
STORY9;B1318;U07B;0.44;-0.23;0.36;0;0;0;-0.367
STORY9;B1318;U07B;0.55;-0.23;0.39;0;0;0;-0.408
STORY9;B1318;U07B;0.66;-0.23;0.43;0;0;0;-0.453
STORY9;B1318;U07B;0.77;-0.23;0.46;0;0;0;-0.502
STORY9;B1318;U07B;0.88;-0.23;0.5;0;0;0;-0.555
STORY9;B1318;U07B;0.99;-0.23;0.53;0;0;0.001;-0.611
STORY9;B1318;U07B;1.1;-0.23;0.55;0;0;0.001;-0.671
STORY9;B1319;U01;0.25;-0.42;-1.2;0;0;0.001;-1.033
STORY9;B1319;U01;0.335;-0.42;-1.17;0;0;0.001;-0.932
STORY9;B1319;U01;0.42;-0.42;-1.14;0;0;0;-0.834
STORY9;B1319;U01;0.505;-0.42;-1.1;0;0;0;-0.739
STORY9;B1319;U01;0.59;-0.42;-1.06;0;0;0;-0.647
STORY9;B1319;U01;0.675;-0.42;-1.02;0;0;0;-0.558
STORY9;B1319;U01;0.76;-0.42;-0.99;0;0;0;-0.473
STORY9;B1319;U01;0.845;-0.42;-0.96;0;0;0;-0.39
STORY9;B1319;U01;0.93;-0.42;-0.94;0;0;-0.001;-0.31
STORY9;B1319;U01;1.015;-0.42;-0.92;0;0;-0.001;-0.231
STORY9;B1319;U01;1.1;-0.42;-0.91;0;0;-0.001;-0.153
STORY9;B1319;U02;0.25;-0.6;-2.15;0;0;0.001;-1.609
STORY9;B1319;U02;0.335;-0.6;-2.09;0;0;0.001;-1.428
STORY9;B1319;U02;0.42;-0.6;-2;0;0;0;-1.254
